,YLabel,Max,Min,Mean,SD,Variance,RMS,ZeroXings,TPeaks,TMax1,TMax2,TMax3,FPeaks,FMax1,FMax2,FMax3,PSD,RelativeAlpha,RelativeBeta,RelativeTheta,RelativeDelta
5630,5,98,-62,23.5561797752809,33.41616528358417,1116.6401022598159,40.88439442947845,20,21,70.0614660710295,78.1083804583617,91.70254483467524,9,14.825347924164921,15.801492859444515,20.831504495855288,1212.89,0.1,0.39,0.26,0.21
5631,1,755,-515,6.584269662921348,283.7768275290358,80529.28784244414,283.8532022885037,11,12,480.9483947457697,666.9831211759415,687.0178612855457,16,65.65657011848995,176.17402802101304,242.0101079671843,73926.46,0.03,0.11,0.28,0.54
5632,2,42,-59,-2.966292134831461,25.56285465156678,653.4595379371293,25.73438219515464,6,15,18.1609536347437,37.90602060774663,41.25623490359632,8,5.122023084265839,8.138539909196083,28.76226451278526,356.94,0.04,0.02,0.17,0.34
5633,4,137,-48,44.86516853932584,34.3832304994504,1182.2065395783363,56.525126162092285,8,17,98.3473014862794,107.56012898559746,122.72452115765454,12,11.931996925834866,23.734227758641083,15.224228570881657,895.14,0.17,0.5,0.12,0.23
5634,5,81,-62,-0.9325842696629213,28.857962020441352,832.7819719732356,28.873026952386866,25,20,38.01757248013334,43.530119664027005,75.86542510419582,12,14.109889995945956,14.791454996725266,18.29972432128064,684.86,0.06,0.29,0.35,0.28
5635,1,525,-613,-16.382022471910112,268.89060494858774,72302.15742961748,269.38917589592876,20,15,360.6242611532788,431.884437331054,416.3113973273293,18,113.0078693731294,125.69038143141174,167.6061220454593,84154.14,0.03,0.33,0.34,0.28
5636,1,577,-776,12.117977528089888,326.92960897931886,106882.96922737034,327.1541144579135,12,12,426.65827775806815,478.33028217781066,536.5667476412724,20,131.58931440584666,189.17574041511605,306.3332203906679,114497.66,0.24,0.1,0.54,0.04
5637,4,174,-103,6.247191011235955,52.04682008416681,2708.8714808736295,52.420405152998335,22,13,109.71286910723452,129.3489209393328,162.74315452087563,16,28.26052466839413,29.004828158977105,31.856201393023824,1928.07,0.42,0.12,0.14,0.2
5638,4,111,-234,-46.86516853932584,57.33632121604569,3287.4537305895715,74.05266877573683,20,16,32.49734933523603,61.24925426891729,91.12392491259604,14,23.357135088489034,26.017987862643228,41.32499489717928,2842.56,0.39,0.25,0.15,0.13
5639,3,4,-90,-26.3876404494382,20.576556531698493,423.3946787021839,33.46195223221459,5,17,-0.563772811946264,0.516623689905855,1.8003567574590789,9,4.4121628749402095,5.350611946866887,11.087589956346708,274.81,0.06,0.09,0.14,0.34
5640,4,185,-22,62.04494382022472,41.94683904534072,1759.5373058957205,74.89400750093803,8,17,129.47939871318326,136.0735835805185,173.54881646431963,9,12.047570290404623,21.193023893552194,23.000410309574335,2406.75,0.17,0.44,0.07,0.18
5641,3,106,-9,37.82022471910113,28.60799047557561,818.4171190506247,47.42137194192016,9,13,76.47809011689684,93.5240283987198,102.72600505829082,9,6.700827331020919,10.509265838842063,18.71553583673635,1094.74,0.05,0.03,0.12,0.68
5642,1,473,-202,40.443820224719104,111.92940035601714,12528.19066405757,119.01215592714455,3,13,146.66152068956507,413.1797684334861,148.26851254637072,10,24.975182455982043,35.99053828601233,88.97628270172575,10669.92,0.05,0.06,0.11,0.56
5643,4,192,-190,-4.747191011235955,83.91808551426352,7042.245076379246,84.05225100422001,24,15,134.3380084414938,171.81387256554714,153.02854797525984,10,29.905734816355263,41.19317913012723,74.82315514495826,8468.01,0.61,0.19,0.03,0.11
5644,4,85,-217,-49.48876404494382,59.938286498364754,3592.5981883600543,77.72860448416773,17,19,41.67521292419934,51.87273551432287,72.88211675970601,13,26.35490628105297,30.495507145250734,35.44428964703747,2658.13,0.06,0.63,0.14,0.12
5645,1,994,-1850,31.65730337078652,735.2167382629027,540543.6522219416,735.8979800751267,9,12,671.7371608727694,938.5081469750112,948.959106717372,17,236.48052145878313,376.97575301322314,530.6419366304058,657748.04,0.09,0.05,0.57,0.29
5646,1,506,-222,-13.241573033707866,139.48493963164057,19456.048384042413,140.11205387278224,10,8,182.4675720257858,321.4075371356203,468.2885078667256,14,38.284425643282646,74.3847695055197,126.98218968767348,20137.02,0.17,0.08,0.33,0.38
5647,1,358,-309,-6.865168539325842,168.51714086198302,28398.026764297425,168.65692189581424,13,7,239.79128354935924,258.3380110795764,342.37186341692336,17,40.50526351378849,44.825505200731556,192.51220735873534,31511.83,0.07,0.08,0.9,0.01
5648,3,168,-101,13.674157303370787,65.18069530175481,4248.523040020202,66.59959172530661,7,8,62.45348142912485,163.47018352463468,145.71216809349787,16,29.41882209612824,34.95362681280499,72.87599588430773,5448.13,0.01,0.01,0.11,0.59
5649,1,87,-274,-52.764044943820224,87.53368821432393,7662.146572402473,102.20660943029054,26,20,63.88524419759059,75.5666208032899,67.71354872819617,14,35.42769781215713,37.34075995183752,88.15475915508,8452.33,0.02,0.3,0.63,0.05
5650,3,86,-93,-5.466292134831461,49.343800639316726,2434.8106615326337,49.64565450506172,7,9,62.10754232045522,63.49195949388718,84.97814340755883,9,16.676421681732894,25.95266838965676,33.81566257323841,2414.58,0.07,0.02,0.13,0.75
5651,3,67,-124,-29.162921348314608,45.2397033589418,2046.6307600050504,53.82477813770377,14,15,51.7286901039996,56.881257766413654,62.376089815586795,12,15.139830955966742,18.861129214606002,42.35049595318422,2124.35,0.07,0.1,0.17,0.57
5652,3,113,-226,-17.04494382022472,83.97122435322038,7051.16651937887,85.68370107093578,6,9,71.27492500453852,110.74584492932576,104.18434380595714,10,9.791426447946225,21.193308727203643,76.243814862153,9057.67,0.03,0.01,0.25,0.75
5653,2,9,-142,-43.561797752808985,37.34351772221262,1394.5383158692077,57.37742186022166,2,15,-0.7365779975257771,4.27983452522109,0.8513254452764342,8,11.122850863747336,27.475286898887532,30.257162863028462,1500.79,0.07,0.06,0.35,0.58
5654,2,727,-223,64.54494382022472,203.75555607575072,41516.3266317384,213.73435943828588,6,10,450.0958640963533,452.2494225585534,701.960332011273,14,70.71024287390577,110.41542865732478,192.39983656669014,49107.22,0.01,0.03,0.08,0.64
5655,2,116,-248,-31.275280898876403,87.41588288164388,7641.536579977279,92.84223055959448,9,12,94.87914867172711,95.11518108700471,113.26269019383311,17,17.854057646324357,18.838211546027072,72.21959445537007,8258.28,0.01,0.02,0.18,0.56
5656,1,1287,-625,-11.067415730337078,342.8940871547381,117576.35500568112,343.07264929840915,14,14,851.5398455309708,935.3957074242146,1083.333791707092,17,147.4412544544389,163.63196965556773,216.31037762050462,130018.64,0.16,0.28,0.39,0.15
5657,3,74,-99,-20.65730337078652,38.71460656222037,1498.8207612675164,43.881031708703304,9,12,31.008630648875233,33.60528899889942,72.06231602162484,13,14.291210345424858,20.952732951572596,34.25545513787031,1552.89,0.11,0.04,0.17,0.47
5658,3,102,-130,-18.724719101123597,62.299093327395056,3881.177029415479,65.05222620964989,4,13,56.335066698415766,93.82554459531298,95.6022319916093,13,19.675176616821815,20.192320780618882,54.752070848255755,4333.09,0.01,0.02,0.19,0.52
5659,4,175,-158,-20.96067415730337,52.270618463929544,2732.2175546016924,56.31667085091534,17,16,55.36472408592212,74.02712343499346,108.75859401855422,14,18.47174012540484,21.341009750419527,37.59458687164334,2310.12,0.21,0.19,0.26,0.2
5660,4,173,-191,-29.089887640449437,71.4705314380152,5108.0368640323195,77.16384144770329,19,15,117.32309382568522,129.78654183828127,153.48657680835458,17,33.930784185226564,35.188630881327455,39.83728896083202,4669.01,0.15,0.43,0.29,0.08
5661,1,388,-485,4.46067415730337,213.33936968062247,45513.686655725294,213.38599829806762,10,11,280.3565965185654,323.613577696617,381.4024855465399,13,76.49608844186795,76.51969309977927,170.0863251527616,57031.66,0.1,0.08,0.07,0.53
5662,4,229,-270,-23.634831460674157,106.25084967393093,11289.243056432268,108.84782181838432,21,13,173.48637918817946,205.60394897504148,208.09681563127245,16,35.329419707234095,38.26324396927464,97.29543639481315,14331.91,0.75,0.12,0.07,0.08
5663,2,176,-67,51.29213483146067,51.023282248377065,2603.37533139755,72.34817500784862,7,17,140.31237938583308,142.83363442696356,167.57143614427832,12,20.785700662335252,22.941717099927857,31.405223811013435,2136.52,0.11,0.12,0.26,0.3
5664,5,87,-133,-43.337078651685395,49.75421473202602,2475.481883600555,65.98169647457483,13,16,51.25321685124478,72.48952897819858,81.47539963359398,16,16.5238471692823,30.36613962729304,17.37132295866095,1285.14,0.14,0.42,0.12,0.13
5665,2,190,-142,14.258426966292134,77.33787363671927,5981.146698649158,78.6412705785089,13,17,112.55176259431606,144.39161916672404,184.82916099947732,10,23.75209094918555,58.61912016474416,61.03558558876714,9053.77,0.07,0.02,0.4,0.39
5666,3,71,-111,-12.02808988764045,39.061810680699914,1525.8250536548417,40.87175063537161,7,12,22.846252247412117,69.01468557152549,43.47232250015402,13,11.622113945528975,21.67092949938265,42.52159578255768,2093.8,0.03,0.04,0.19,0.47
5667,4,78,-105,-9.955056179775282,38.96682833372641,1518.4137103901032,40.2183646352333,22,18,63.81136664416543,68.86254834650224,68.20996599355266,11,15.300706337429302,15.915464223314634,20.29788713494238,1615.17,0.1,0.24,0.18,0.38
5668,3,12,-47,-15.426966292134832,12.92840061577649,167.1435424820099,20.127961433306506,11,16,3.6939471643788817,5.527542828655435,9.324572354441205,10,4.682763746883241,6.076663082501699,9.503031836935477,139.59,0.03,0.07,0.41,0.34
5669,2,62,-41,5.438202247191011,23.51760280538611,553.0776417119048,24.138178999113798,8,12,42.609354095227005,44.05991688418725,60.83308117142739,8,11.761799283657476,14.195811531843493,14.262454768827022,536.75,0.08,0.04,0.38,0.4
5670,2,89,-126,-22.129213483146067,52.19475349726078,2724.2922926398164,56.692101584104925,11,12,53.73881440133883,57.24430582760539,84.67331836634509,11,24.140916464919115,27.11804994972413,31.236250899715873,3730.39,0.13,0.07,0.19,0.53
5671,1,478,-583,2.00561797752809,243.2323644470565,59161.98311450572,243.24063315568296,21,12,414.3142421506664,419.8487827647023,426.1455823083428,14,105.42887830189014,158.23610086793025,196.2664921668694,62242.19,0.35,0.2,0.45,0.02
5672,3,45,-103,-17.634831460674157,30.802858473526996,948.8160901401338,35.49370889025993,12,10,12.401430839663242,29.511620547868475,36.886474107992804,8,3.7127139666675553,17.989803260145603,23.996873729959344,860.85,0.14,0.02,0.25,0.46
5673,5,148,-39,62.73033707865169,36.15393556986223,1307.107057189749,72.40305412889025,6,21,120.73831339798033,122.713630466037,122.17563531148852,11,11.40837171595572,17.6805058906876,23.3470918741863,1425.72,0.14,0.51,0.05,0.19
5674,2,122,-154,25.06741573033708,73.92811536645691,5465.366241636161,78.06242100417914,9,10,113.38576771035912,117.49323962715768,119.61336680817823,16,17.420568078382974,47.9366582855839,62.39155803218366,4110.69,0.04,0.02,0.38,0.5
5675,2,8,-94,-37.438202247191015,19.5772483497518,383.26865294785966,42.24793060552715,0,13,-5.2115436969920275,-5.174701517321887,2.6771262945498244,7,5.373871159647554,5.861276379415862,14.886393384698366,441.03,0.04,0.05,0.15,0.75
5676,2,56,-105,-2.567415730337079,32.7770551264105,1074.3353427597528,32.877453768382594,22,14,37.06967146605706,46.124814044934496,51.22127152589223,14,14.32441707670522,14.810776923992968,17.784902058465953,1442.5,0.15,0.09,0.35,0.34
5677,2,50,-25,2.904494382022472,15.952770250866608,254.4908786769347,16.215022858205746,11,15,24.08245051588333,27.586769192714364,48.90099433232631,9,6.82821537529851,9.69579741127629,11.634004302345152,197.53,0.1,0.06,0.04,0.68
5678,4,23,-205,-78.54494382022472,49.13454015489307,2414.203036232799,92.6472408437243,10,16,1.8203458069755065,2.732623146144996,4.505425321792497,14,20.665451214408815,22.335408024937504,22.820469948866258,2172.68,0.11,0.51,0.32,0.05
5679,1,1555,-539,25.09550561797753,425.91842190099266,181406.50211463196,426.65710648816565,12,9,1270.803000228324,1286.1806700843385,1333.5050237149826,18,215.34937088810145,227.6309477104238,280.23825198784607,193981.56,0.38,0.38,0.21,0.07
5680,3,72,-100,-21.146067415730336,41.675323596756044,1736.8325968943311,46.733165568415586,6,11,31.99595958159007,65.83886641175664,68.31574425317426,11,14.307532635568105,19.49124336118736,36.88292840501716,1577.81,0.23,0.08,0.13,0.47
5681,5,119,-90,2.4157303370786516,44.92673411177085,2018.4114379497546,44.991634678140294,17,17,65.75454751740394,75.25311029883066,109.14945517478765,13,25.854822076928496,28.153136077271313,30.75317393365199,1466.58,0.06,0.55,0.12,0.21
5682,1,1183,-1582,-14.825842696629213,525.3161038794416,275957.0089950763,525.5252749456886,22,15,715.3520244431929,853.241489469386,1030.6932459345746,17,192.50577038382283,200.49494292100368,268.36729958338725,307513.33,0.13,0.57,0.15,0.09
5683,4,129,-115,-22.196629213483146,49.97752966868076,2497.7534717838657,54.684950582630314,17,16,72.29099026412476,86.87116930053253,113.39480035848896,11,17.104838884044057,31.22677035591509,33.49062201128027,2378.69,0.62,0.2,0.14,0.06
5684,1,480,-1550,25.185393258426966,381.79829431186846,145769.93753945213,382.6280721183872,17,14,406.99648153034695,417.2359870598696,436.3270918801331,14,177.6378874246201,180.76537192019586,193.94417050964768,136384.41,0.18,0.17,0.21,0.37
5685,5,139,-70,13.679775280898877,39.194326234013324,1536.1952089382648,41.513027601876466,11,18,58.035249129076504,65.21597440057211,128.05734767699047,13,14.475401625463524,15.893830458906397,36.175894346876674,1152.41,0.32,0.09,0.3,0.27
5686,2,161,-35,62.6123595505618,48.04517144237185,2308.338498926904,78.92177182131513,9,13,121.92826895642773,130.88478459617806,157.66747169358814,13,16.44930879326765,26.99974175340099,41.98726048843703,2829.64,0.07,0.07,0.11,0.68
5687,1,464,-524,41.42696629213483,216.97967013143696,47080.177250347195,220.89900585226013,17,10,367.80953699363914,422.0082067030543,431.3386880399701,14,56.92324154831925,153.8420894423497,180.3862098840737,43388.19,0.43,0.06,0.43,0.06
5688,3,123,-144,6.853932584269663,60.56300471999845,3667.877540714555,60.94960157855234,5,8,66.23833072485795,67.42788840097413,120.34786260773416,15,20.50283769283027,38.47218396055178,52.43047048531699,2252.3,0.01,0.01,0.19,0.6
5689,1,682,-276,1.8426966292134832,169.69102118668468,28795.042671379873,169.70102593162832,7,12,80.4458550066827,559.2617430112168,601.5133384461279,17,91.6381402713804,92.24951713236219,101.05513648212684,36678.46,0.15,0.14,0.19,0.37
5690,5,122,-147,-19.52247191011236,48.65796758620315,2367.5978096199965,52.42828167221508,23,17,56.04648391365096,61.23191680033858,100.22879718089622,12,14.925907287940351,20.73183531236558,23.32916998253919,3127.71,0.17,0.49,0.12,0.14
5691,5,123,-40,9.404494382022472,37.91110806389061,1437.2521146319914,39.06016678425072,17,15,63.70072060326871,70.21192017218007,117.9250296956103,10,6.836150344382814,12.764190058202688,36.58845174882352,1319.72,0.1,0.16,0.12,0.33
5692,3,150,-191,10.876404494382022,80.76854435892017,6523.557757858855,81.49757010233047,11,14,125.22443123139959,131.8575996371171,128.7600511628606,14,42.71329024305436,47.93554606381305,51.11031937033953,6204.93,0.14,0.04,0.27,0.38
5693,2,40,-66,-7.691011235955056,20.449445147547905,418.1798068425706,21.84791662090821,13,15,17.595383373250282,18.938823209651066,36.109761336210276,11,3.7240276851060994,4.846410283418011,16.245840551010588,331.75,0.02,0.07,0.61,0.27
5694,5,86,-96,-1.898876404494382,44.45071628796115,1975.8661785128145,44.491256558029015,16,16,68.34385684218842,75.46701485211756,79.83767141526457,11,18.92707567972826,21.492494388867765,42.00776638353153,1733.95,0.09,0.19,0.12,0.36
5695,5,184,-134,22.179775280898877,58.526199222699574,3425.3159954551206,62.58800545604798,21,12,113.18663660133117,174.16374210087844,115.70678073838116,12,25.99656232022659,51.702758769299365,33.130955930997615,3222.19,0.24,0.34,0.08,0.27
5696,5,97,-64,21.96629213483146,30.04620017038265,902.7741446787024,37.21951282367168,16,16,61.75823329056874,76.53750245758943,84.54556074662935,12,11.725341041757272,12.30082737370241,20.512754177975577,764.18,0.09,0.54,0.17,0.11
5697,5,-7,-111,-52.91573033707865,20.6154921503572,424.99851660143923,56.78972648030509,0,16,-17.923523705946735,-13.747923165454988,-9.114007362734803,9,7.923263181019943,10.955447564086873,11.18196808387369,483.58,0.15,0.14,0.28,0.31
5698,4,51,-114,-19.713483146067414,34.036034080920494,1158.4516159575812,39.33284929556801,24,16,29.55472825580939,37.30122404989218,42.28536921523585,11,13.746594173648774,18.417466174481333,16.872935846627477,964.72,0.18,0.6,0.07,0.14
5699,5,47,-62,-4.668539325842697,23.874607334876128,569.996875394521,24.3267781432614,13,17,29.638531809230443,39.04889374763342,43.44234992039901,12,10.48789419033766,12.85670240642906,17.233079074805175,446.23,0.12,0.14,0.21,0.39
5700,5,110,-56,21.46629213483146,36.977543880310314,1367.3387514202748,42.756759108218226,25,19,79.65220273637752,80.50126080526803,103.80071886715746,11,11.90515561806469,11.905829105963818,26.676427553938364,1627.03,0.3,0.15,0.23,0.23
5701,1,370,-345,55.38202247191011,134.98173040073618,18220.067541977023,145.90145974271874,15,12,204.92706151814565,366.1240257194953,207.53811922817175,13,41.59423140462504,70.54010541234868,99.64572079936976,11500.38,0.19,0.18,0.28,0.24
5702,1,639,-487,-33.337078651685395,285.90194138173973,81739.92008584776,287.8389843278294,10,12,502.80564507867587,539.8929186192722,596.8421654831782,16,84.10506612551251,139.4497177904282,303.37427002898437,96352.36,0.11,0.08,0.7,0.15
